link_id,demand_ab,demand_ba,demand_tot,Preload_AB,Preload_BA,Preload_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
1,154.5245515068951,0.0,154.5245515068951,0.0,0.0,0.0,0.9952961867916226,0.0,0.9952961867916226,1.0000003340729104,0.0,1.0000003340729104,0.03863113787672378,0.0,0.03863113787672378,1545.245515068951,0.0,1545.245515068951
2,148.12274684189464,0.0,148.12274684189464,0.0,0.0,0.0,0.26358126305849466,0.0,0.26358126305849466,1.0000002820579352,0.0,1.0000002820579352,0.03703068671047366,0.0,0.03703068671047366,1481.2274684189463,0.0,1481.2274684189463
3,148.12274684189464,0.0,148.12274684189464,0.0,0.0,0.0,1.8965243192421597,0.0,1.8965243192421597,1.0000002820579352,0.0,1.0000002820579352,0.03703068671047366,0.0,0.03703068671047366,1481.2274684189463,0.0,1481.2274684189463
4,0.0,0.0,0.0,0.0,0.0,0.0,0.16627924686625498,0.16627924686625498,0.16627924686625498,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.12876316164342552,0.12876316164342552,0.12876316164342552,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.48721358300300344,0.48721358300300344,0.48721358300300344,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0686860715735759,0.0686860715735759,0.0686860715735759,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,4.079101036524728,4.079101036524728,4.079101036524728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1.3014049696072543,1.3014049696072543,1.3014049696072543,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.7722941003918256,0.7722941003918256,0.7722941003918256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
