link_id,demand_ab,demand_ba,demand_tot,Preload_AB,Preload_BA,Preload_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
29,0.0,0.0,0.0,0.0,0.0,0.0,0.21185596557761774,0.21185596557761774,0.21185596557761774,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.40049281076164867,0.40049281076164867,0.40049281076164867,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.6162319841881518,0.6162319841881518,0.6162319841881518,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.5290818303785915,0.5290818303785915,0.5290818303785915,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.23887527948077522,0.23887527948077522,0.23887527948077522,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.5559233305144607,0.5559233305144607,0.5559233305144607,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.43356861372290884,0.43356861372290884,0.43356861372290884,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.21315613703115538,0.0,0.21315613703115538,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.30033614954630355,0.0,0.30033614954630355,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.3740112887795529,0.3740112887795529,0.3740112887795529,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.32012484960505994,0.32012484960505994,0.32012484960505994,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.08969216851901213,0.08969216851901213,0.08969216851901213,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.1677859705201068,0.1677859705201068,0.1677859705201068,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.3944287452266348,0.3944287452266348,0.3944287452266348,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.6662152944716754,0.6662152944716754,0.6662152944716754,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.15884459149066635,0.15884459149066635,0.15884459149066635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.4526330569744678,0.4526330569744678,0.4526330569744678,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.15861250467578092,0.15861250467578092,0.15861250467578092,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.13413865076588968,0.13413865076588968,0.13413865076588968,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.05908923394531977,0.05908923394531977,0.05908923394531977,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,3.093443891900876,3.093443891900876,3.093443891900876,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.8168374160823875,0.8168374160823875,0.8168374160823875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.3347897725848914,0.3347897725848914,0.3347897725848914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,208.55853429248683,296.67194284528637,505.23047713777316,0.0,0.0,0.0,0.10854460044012419,0.11222728782996551,0.11222728782996551,1.011085700926696,1.0453896879122633,1.0453896879122633,0.521396335731217,0.7416798571132159,0.7416798571132159,208.55853429248683,296.67194284528637,505.23047713777316
53,0.0,0.0,0.0,0.0,0.0,0.0,0.6014638371448885,0.6014638371448885,0.6014638371448885,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.4165191596085393,0.4165191596085393,0.4165191596085393,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.07350846322992657,0.07350846322992657,0.07350846322992657,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1.754513049636485,1.754513049636485,1.754513049636485,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,1.4523576815757009,1.4523576815757009,1.4523576815757009,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.4070326413548628,0.4070326413548628,0.4070326413548628,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.4466398379844032,0.4466398379844032,0.4466398379844032,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.30003406163054575,0.30003406163054575,0.30003406163054575,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.01798483116300395,0.01798483116300395,0.01798483116300395,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.032270292017355186,0.032270292017355186,0.032270292017355186,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.02216470617833204,0.02216470617833204,0.02216470617833204,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.049597963404978296,0.049597963404978296,0.049597963404978296,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.09616170277164568,0.09616170277164568,0.09616170277164568,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
66,323.9677599307431,182.50635502427147,506.47411495501456,0.0,0.0,0.0,0.08373744586324625,0.0791717123417023,0.08373744586324625,1.0645443847938287,1.0065007469360148,1.0645443847938287,0.8099193998268578,0.45626588756067865,0.8099193998268578,323.9677599307431,182.50635502427147,506.47411495501456
67,0.0,0.0,0.0,0.0,0.0,0.0,1.4473101590257547,1.4473101590257547,1.4473101590257547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.8033765032459257,0.8033765032459257,0.8033765032459257,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.40926422755945263,0.40926422755945263,0.40926422755945263,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,1.6563684005236243,1.6563684005236243,1.6563684005236243,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.05068164382546961,0.05068164382546961,0.05068164382546961,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.2855673697306929,0.2855673697306929,0.2855673697306929,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73,18.001845301969325,0.014116680968666608,18.01596198293799,0.0,0.0,0.0,0.30601311767605743,0.3060129293722197,0.30601311767605743,1.0000006153460186,1.0,1.0000006153460186,0.04500461325492331,3.529170242166652e-05,0.04500461325492331,18.001845301969325,0.014116680968666608,18.01596198293799
74,0.0,0.0,0.0,0.0,0.0,0.0,0.4181565428854036,0.4181565428854036,0.4181565428854036,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,146.86455735469607,498.66503661617503,645.5295939708711,0.0,0.0,0.0,0.20643378852867106,0.28046342784172373,0.28046342784172373,1.0027259588552293,1.3623155473279405,1.3623155473279405,0.3671613933867402,1.2466625915404377,1.2466625915404377,146.86455735469607,498.66503661617503,645.5295939708711
76,0.0,0.0,0.0,0.0,0.0,0.0,0.18810391084788256,0.0,0.18810391084788256,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,90.90682522199329,0.0,90.90682522199329,0.0,0.0,0.0,0.03164489814429482,0.0,0.03164489814429482,1.0000000400163302,0.0,1.0000000400163302,0.02272670630549832,0.0,0.02272670630549832,90.90682522199329,0.0,90.90682522199329
78,0.0,0.0,0.0,0.0,0.0,0.0,1.0462104134013703,1.0462104134013703,1.0462104134013703,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.04538769752069391,0.04538769752069391,0.04538769752069391,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
